Year;Category;Film;FilmId;Name;Productora;winner;dist_1;dist_2;dist_3;dist_4;dist_5;es_streaming
2000;DIRECTING;Billy Elliot;tt0249462;Stephen Daldry;StudioCanal, Working Title Films, BBC Film, Arts Council of England, Tiger Aspect Productions, WT2 Productions;0.0;united international pictures;universal pictures;hbo max;0;0;0
2000;DIRECTING;Crouching Tiger, Hidden Dragon;tt0190332;Ang Lee;Sony Pictures Classics, Columbia Pictures Film Production Asia, Good Machine, Edko Films, Zoom Hunt International Productions, China Film Co-Production Corporation, Asian Union Film & Entertainment;0.0;sony pictures classics;sony pictures;warner bros;columbia tristar home video;columbia pictures;0
2000;DIRECTING;Erin Brockovich;tt0195685;Steven Soderbergh;Universal Pictures, Columbia Pictures, Jersey Films;0.0;universal pictures;columbia tristar film;sony pictures;columbia tristar films;columbia tristar home entertainment;0
2000;DIRECTING;Gladiator;tt0172495;Ridley Scott;Dreamworks Pictures, Universal Pictures, Scott Free Productions, Mill Film, C & L, Dawliz;0.0;united international pictures;universal pictures;columbia tristar home video;warner home video;columbia tristar home entertainment;0
2000;DIRECTING;Traffic;tt0181865;Steven Soderbergh;The Bedford Falls Company, Initial Entertainment Group (IEG), USA Films, Compulsion Inc., Splendid Medien AG;1.0;fox;united international pictures;universal pictures;0;0;0
2000;DOCUMENTARY (Feature);Into the Arms of Strangers: Stories of the Kindertransport;tt0248912;Mark Jonathan Harris, Deborah Oppenheimer;Sabine Films, United States Holocaust Memorial Museum;1.0;warner bros;warner home video;0;0;0;0
2000;DOCUMENTARY (Feature);Legacy;tt0188028;Tod Lending;Nomadic Pictures;0.0;0;0;0;0;0;0
2000;DOCUMENTARY (Feature);Long Night's Journey into Day;tt0236447;Frances Reid, Deborah Hoffmann;Reid-Hoffmann Productions;0.0;0;0;0;0;0;0
2000;DOCUMENTARY (Feature);Scottsboro: An American Tragedy;tt0240885;Barak Goodman, Daniel Anker;0;0.0;0;0;0;0;0;0
2000;DOCUMENTARY (Feature);Sound and Fury;tt0240912;Josh Aronson, Roger Weisberg;Aronson Film Associates, FilmFour, Public Policy Productions, Thirteen / WNET;0.0;0;0;0;0;0;0
2000;DOCUMENTARY (Short Subject);Big Mama;tt0280353;Tracy Seretean;0;1.0;0;0;0;0;0;0
2000;DOCUMENTARY (Short Subject);Curtain Call;tt0280580;Chuck Braverman, Steve Kalafer;New Jersey Studios;0.0;0;0;0;0;0;0
2000;DOCUMENTARY (Short Subject);Dolphins;tt0263278;Greg MacGillivray, Alec Lorimore;MacGillivray Freeman Films, National Wildlife Federation;0.0;0;0;0;0;0;0
2000;DOCUMENTARY (Short Subject);The Man on Lincoln's Nose;tt0271628;Daniel Raim;Adama Films;0.0;warner home video;0;0;0;0;0
2000;DOCUMENTARY (Short Subject);On Tiptoe: Gentle Steps to Freedom;tt0281010;Eric Simonson, Leelai Demoz;Noma Films, On Tiptoe Productions;0.0;0;0;0;0;0;0
2000;FILM EDITING;Almost Famous;tt0181875;Joe Hutshing, Saar Klein;Dreamworks Pictures, Columbia Pictures, Vinyl Films;0.0;columbia pictures;columbia tristar film;columbia tristar films;sony pictures;columbia tristar home entertainment;0
2000;FILM EDITING;Crouching Tiger, Hidden Dragon;tt0190332;Tim Squyres;Sony Pictures Classics, Columbia Pictures Film Production Asia, Good Machine, Edko Films, Zoom Hunt International Productions, China Film Co-Production Corporation, Asian Union Film & Entertainment;0.0;sony pictures classics;sony pictures;warner bros;columbia tristar home video;columbia pictures;0
2000;FILM EDITING;Gladiator;tt0172495;Pietro Scalia;Dreamworks Pictures, Universal Pictures, Scott Free Productions, Mill Film, C & L, Dawliz;0.0;united international pictures;universal pictures;columbia tristar home video;warner home video;columbia tristar home entertainment;0
2000;FILM EDITING;Traffic;tt0181865;Stephen Mirrione;The Bedford Falls Company, Initial Entertainment Group (IEG), USA Films, Compulsion Inc., Splendid Medien AG;1.0;fox;united international pictures;universal pictures;0;0;0
2000;FILM EDITING;Wonder Boys;tt0185014;Dede Allen;Mutual Film Company, British Broadcasting Corporation (BBC), Marubeni, Toho-Towa, Tele MÃ¼nchen Fernseh Produktionsgesellschaft (TMG), Paramount Pictures, Scott Rudin Productions, H2L Media Group, MFF Feature Film Productions;0.0;paramount pictures;warner bros pictures;warner bros;0;0;1
2000;FOREIGN LANGUAGE FILM;Amores Perros;tt0245712;Mexico;Altavista Films, Zeta Film;0.0;warner home video;0;0;0;0;0
2000;FOREIGN LANGUAGE FILM;Crouching Tiger, Hidden Dragon;tt0190332;Taiwan;Sony Pictures Classics, Columbia Pictures Film Production Asia, Good Machine, Edko Films, Zoom Hunt International Productions, China Film Co-Production Corporation, Asian Union Film & Entertainment;1.0;sony pictures classics;sony pictures;warner bros;columbia tristar home video;columbia pictures;0
2000;FOREIGN LANGUAGE FILM;Divided We Fall;tt0234288;Czech Republic;CeskÃ¡ Televize, Total HelpArt T.H.A.;0.0;columbia tristar home entertainment;sony pictures classics;sony pictures;0;0;0
2000;FOREIGN LANGUAGE FILM;Everybody Famous!;tt0209037;Belgium;Canal+, Eurimages, Flanders Film Fund, Get Reel Productions, Les Films des Tournelles, Nederlands Filmfonds, Nederlandse Programma Stichting, Otomatic, Vlaamse Radio en Televisie;0.0;columbia tristar films;miramax;0;0;0;0
2000;FOREIGN LANGUAGE FILM;The Taste of Others;tt0216787;France;Canal+, France 2 CinÃ©ma, Les Films A4;0.0;miramax;0;0;0;0;0
2000;MAKEUP;The Cell;tt0209958;Michèle Burke, Edouard Henriques;New Line Cinema, Caro-McLeod, RadicalMedia, Katira Productions GmbH & Co. KG, Avery Pix;0.0;new line cinema;warner home video;warner bros;0;0;0
2000;MAKEUP;Dr. Seuss' How the Grinch Stole Christmas;tt0170016;Rick Baker, Gail Ryan;Universal Pictures, Imagine Entertainment, LUNI Productions GmbH and Company KG;1.0;universal pictures;united international pictures;columbia tristar home entertainment;netflix;0;1
2000;MAKEUP;Shadow of the Vampire;tt0189998;Ann Buchanan, Amber Sibley;CEA Studios, Long Shot Pictures, BBC Film, Delux Productions, Luxembourg Film Fund, Pilgrim Films Ltd., Saturn Films;0.0;columbia tristar films;columbia tristar home entertainment;universal pictures;0;0;0
2000;MUSIC (Original Score);Chocolat;tt0241303;Rachel Portman;Miramax, David Brown Productions, Fat Free;0.0;miramax;hbo max;0;0;0;0
2000;MUSIC (Original Score);Crouching Tiger, Hidden Dragon;tt0190332;Tan Dun;Sony Pictures Classics, Columbia Pictures Film Production Asia, Good Machine, Edko Films, Zoom Hunt International Productions, China Film Co-Production Corporation, Asian Union Film & Entertainment;1.0;sony pictures classics;sony pictures;warner bros;columbia tristar home video;columbia pictures;0
2000;MUSIC (Original Score);Gladiator;tt0172495;Hans Zimmer;Dreamworks Pictures, Universal Pictures, Scott Free Productions, Mill Film, C & L, Dawliz;0.0;united international pictures;universal pictures;columbia tristar home video;warner home video;columbia tristar home entertainment;0
2000;MUSIC (Original Score);Malèna;tt0213847;Ennio Morricone;Medusa Film, Miramax, Pacific Pictures, Tele+;0.0;miramax;united international pictures;universal pictures;0;0;0
2000;MUSIC (Original Score);The Patriot;tt0187393;John Williams;Columbia Pictures, Centropolis Entertainment, Mutual Film Company, Global Entertainment Productions GmbH & Company Medien KG, H2L Media Group;0.0;columbia pictures;columbia tristar film;columbia tristar films;columbia tristar home video;sony pictures;0
2000;MUSIC (Original Song);Meet the Parents;tt0212338;Music and Lyric by Randy Newman;Universal Pictures, Dreamworks Pictures, Nancy Tenenbaum Films, Tribeca Productions;0.0;universal pictures;united international pictures;paramount pictures;0;0;1
2000;MUSIC (Original Song);Dancer in the Dark;tt0168629;"Music by Björk; Lyric by Lars von Trier and Sjon Sigurdsson";Zentropa Entertainments, Trust Film Svenska, Film i VÃ¤st, Liberator Productions, Pain Unlimited GmbH Filmproduktion, Cinematograph, What Else? B.V., Icelandic Film, Blind Spot Pictures, France 3 CinÃ©ma, Danmarks Radio (DR), Arte France CinÃ©ma, SVT Drama, ARTE, Angel Films, Canal+, FilmFour, Fine Line Features, Filmek, Constantin Film, Lantia Cinema & Audiovisivi, TV 1000, Vrijzinnig Protestantse Radio Omroep (VPRO), Westdeutscher Rundfunk (WDR), Yleisradio (YLE), Centre national du cinÃ©ma et de l'image animÃ©e (CNC), Memfis Film, Slot Machine;0.0;new line cinema;warner home video;0;0;0;0
2000;MUSIC (Original Song);Crouching Tiger, Hidden Dragon;tt0190332;"Music by Jorge Calandrelli and Tan Dun; Lyric by James Schamus";Sony Pictures Classics, Columbia Pictures Film Production Asia, Good Machine, Edko Films, Zoom Hunt International Productions, China Film Co-Production Corporation, Asian Union Film & Entertainment;0.0;sony pictures classics;sony pictures;warner bros;columbia tristar home video;columbia pictures;0
2000;MUSIC (Original Song);The Emperor's New Groove;tt0120917;"Music by Sting and David Hartley; Lyric by Sting";Walt Disney Pictures, Walt Disney Animation Studios, Walt Disney Feature Animation;0.0;walt disney;netflix;0;0;0;1
2000;MUSIC (Original Song);Wonder Boys;tt0185014;Music and Lyric by Bob Dylan;Mutual Film Company, British Broadcasting Corporation (BBC), Marubeni, Toho-Towa, Tele MÃ¼nchen Fernseh Produktionsgesellschaft (TMG), Paramount Pictures, Scott Rudin Productions, H2L Media Group, MFF Feature Film Productions;1.0;paramount pictures;warner bros pictures;warner bros;0;0;1
2000;BEST PICTURE;Chocolat;tt0241303;David Brown, Kit Golden and Leslie Holleran, Producers;Miramax, David Brown Productions, Fat Free;0.0;miramax;hbo max;0;0;0;0
2000;BEST PICTURE;Crouching Tiger, Hidden Dragon;tt0190332;Bill Kong, Hsu Li Kong and Ang Lee, Producers;Sony Pictures Classics, Columbia Pictures Film Production Asia, Good Machine, Edko Films, Zoom Hunt International Productions, China Film Co-Production Corporation, Asian Union Film & Entertainment;0.0;sony pictures classics;sony pictures;warner bros;columbia tristar home video;columbia pictures;0
2000;BEST PICTURE;Erin Brockovich;tt0195685;Danny DeVito, Michael Shamberg and Stacey Sher, Producers;Universal Pictures, Columbia Pictures, Jersey Films;0.0;universal pictures;columbia tristar film;sony pictures;columbia tristar films;columbia tristar home entertainment;0
2000;BEST PICTURE;Gladiator;tt0172495;Douglas Wick, David Franzoni and Branko Lustig, Producers;Dreamworks Pictures, Universal Pictures, Scott Free Productions, Mill Film, C & L, Dawliz;1.0;united international pictures;universal pictures;columbia tristar home video;warner home video;columbia tristar home entertainment;0
2000;BEST PICTURE;Traffic;tt0181865;Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers;The Bedford Falls Company, Initial Entertainment Group (IEG), USA Films, Compulsion Inc., Splendid Medien AG;0.0;fox;united international pictures;universal pictures;0;0;0
2000;SHORT FILM (Animated);Father and Daughter;tt0279079;Michael Dudok de Wit;CinÃ©TÃ© Filmproductie BV, Cloudrunner Ltd.;1.0;0;0;0;0;0;0
2000;SHORT FILM (Animated);The Periwig-Maker;tt0239797;Steffen Schäffler, Annette Schäffler;Ideal Standard Film;0.0;0;0;0;0;0;0
2000;SHORT FILM (Animated);Rejected;tt0234588;Don Hertzfeldt;Bitter Films, Cartoon Network Movies, Nickelodeon Movies;0.0;0;0;0;0;0;0
2000;SHORT FILM (Live Action);By Courier;tt0278378;Peter Riegert, Ericka Frederick;Two Tequila Productions;0.0;0;0;0;0;0;0
2000;SHORT FILM (Live Action);One Day Crossing;tt0269658;Joan Stein, Christina Lazaridi;0;0.0;0;0;0;0;0;0
2000;SHORT FILM (Live Action);Quiero Ser (I want to be...);tt0216131;Florian Gallenberger;CineCam GmbH, Hochschule fÃ¼r Fernsehen und Film MÃ¼nchen, Indigo Filmproduktion;1.0;0;0;0;0;0;0
2000;SHORT FILM (Live Action);Seraglio;tt0262758;Gail Lerner, Colin Campbell;0;0.0;0;0;0;0;0;0
2000;SHORT FILM (Live Action);A Soccer Story (Uma Historia de Futebol);tt0207112;Paulo Machline;Cinema Futebol Clube, Um Filmes;0.0;0;0;0;0;0;0
2000;SOUND;Cast Away;tt0162222;Randy Thom, Tom Johnson, Dennis Sands, William B. Kaplan;Twentieth Century Fox, Dreamworks Pictures, ImageMovers, Playtone;0.0;twentieth century fox;united international pictures;universal pictures;fox;sony pictures home entertainment;0
2000;SOUND;Gladiator;tt0172495;Scott Millan, Bob Beemer, Ken Weston;Dreamworks Pictures, Universal Pictures, Scott Free Productions, Mill Film, C & L, Dawliz;1.0;united international pictures;universal pictures;columbia tristar home video;warner home video;columbia tristar home entertainment;0
2000;SOUND;The Patriot;tt0187393;Kevin O'Connell, Greg P. Russell, Lee Orloff;Columbia Pictures, Centropolis Entertainment, Mutual Film Company, Global Entertainment Productions GmbH & Company Medien KG, H2L Media Group;0.0;columbia pictures;columbia tristar film;columbia tristar films;columbia tristar home video;sony pictures;0
2000;SOUND;The Perfect Storm;tt0177971;John Reitz, Gregg Rudloff, David Campbell, Keith A. Wester;Warner Bros., Baltimore Spring Creek Productions, Radiant Productions;0.0;warner bros;warner bros pictures;fox;warner home video;hbo max;0
2000;SOUND;U-571;tt0141926;Steve Maslow, Gregg Landaker, Rick Kline, Ivan Sharrock;Universal Pictures, Canal Plus Image International, Dino De Laurentiis Company;0.0;universal pictures;united international pictures;warner bros;hbo max;0;0
2000;SOUND EDITING;Space Cowboys;tt0186566;Alan Robert Murray, Bub Asman;Clipsal Films, Mad Chance, Malpaso Productions, Village Roadshow Pictures, Warner Bros.;0.0;warner bros;fox;warner bros pictures;hbo max;warner home video;0
2000;SOUND EDITING;U-571;tt0141926;Jon Johnson;Universal Pictures, Canal Plus Image International, Dino De Laurentiis Company;1.0;universal pictures;united international pictures;warner bros;hbo max;0;0
2000;VISUAL EFFECTS;Gladiator;tt0172495;John Nelson, Neil Corbould, Tim Burke, Rob Harvey;Dreamworks Pictures, Universal Pictures, Scott Free Productions, Mill Film, C & L, Dawliz;1.0;united international pictures;universal pictures;columbia tristar home video;warner home video;columbia tristar home entertainment;0
2000;VISUAL EFFECTS;Hollow Man;tt0164052;Scott E. Anderson, Craig Hayes, Scott Stokdyk, Stan Parks;Columbia Pictures;0.0;columbia pictures;sony pictures;columbia tristar film;columbia tristar films;columbia tristar home video;0
2000;VISUAL EFFECTS;The Perfect Storm;tt0177971;Stefen Fangmeier, Habib Zargarpour, John Frazier, Walt Conti;Warner Bros., Baltimore Spring Creek Productions, Radiant Productions;0.0;warner bros;warner bros pictures;fox;warner home video;hbo max;0
2000;WRITING (Screenplay Based on Material Previously Produced or Published);Chocolat;tt0241303;Screenplay by Robert Nelson Jacobs;Miramax, David Brown Productions, Fat Free;0.0;miramax;hbo max;0;0;0;0
2000;WRITING (Screenplay Based on Material Previously Produced or Published);Crouching Tiger, Hidden Dragon;tt0190332;Written by Wang Hui Ling and James Schamus and Tsai Kuo Jung;Sony Pictures Classics, Columbia Pictures Film Production Asia, Good Machine, Edko Films, Zoom Hunt International Productions, China Film Co-Production Corporation, Asian Union Film & Entertainment;0.0;sony pictures classics;sony pictures;warner bros;columbia tristar home video;columbia pictures;0
2000;WRITING (Screenplay Based on Material Previously Produced or Published);O Brother, Where Art Thou?;tt0190590;Written by Ethan Coen & Joel Coen;Touchstone Pictures, Universal Pictures, StudioCanal, Working Title Films, Mike Zoss Productions;0.0;united international pictures;columbia tristar film;columbia tristar films;universal pictures;columbia tristar home entertainment;0
2000;WRITING (Screenplay Based on Material Previously Produced or Published);Traffic;tt0181865;Screenplay by Stephen Gaghan;The Bedford Falls Company, Initial Entertainment Group (IEG), USA Films, Compulsion Inc., Splendid Medien AG;1.0;fox;united international pictures;universal pictures;0;0;0
2000;WRITING (Screenplay Based on Material Previously Produced or Published);Wonder Boys;tt0185014;Screenplay by Steve Kloves;Mutual Film Company, British Broadcasting Corporation (BBC), Marubeni, Toho-Towa, Tele MÃ¼nchen Fernseh Produktionsgesellschaft (TMG), Paramount Pictures, Scott Rudin Productions, H2L Media Group, MFF Feature Film Productions;0.0;paramount pictures;warner bros pictures;warner bros;0;0;1
2000;WRITING (Screenplay Written Directly for the Screen);Almost Famous;tt0181875;Written by Cameron Crowe;Dreamworks Pictures, Columbia Pictures, Vinyl Films;1.0;columbia pictures;columbia tristar film;columbia tristar films;sony pictures;columbia tristar home entertainment;0
2000;WRITING (Screenplay Written Directly for the Screen);Billy Elliot;tt0249462;Written by Lee Hall;StudioCanal, Working Title Films, BBC Film, Arts Council of England, Tiger Aspect Productions, WT2 Productions;0.0;united international pictures;universal pictures;hbo max;0;0;0
2000;WRITING (Screenplay Written Directly for the Screen);Erin Brockovich;tt0195685;Written by Susannah Grant;Universal Pictures, Columbia Pictures, Jersey Films;0.0;universal pictures;columbia tristar film;sony pictures;columbia tristar films;columbia tristar home entertainment;0
2000;WRITING (Screenplay Written Directly for the Screen);Gladiator;tt0172495;"Screenplay by David Franzoni and John Logan and William Nicholson; Story by David Franzoni";Dreamworks Pictures, Universal Pictures, Scott Free Productions, Mill Film, C & L, Dawliz;0.0;united international pictures;universal pictures;columbia tristar home video;warner home video;columbia tristar home entertainment;0
2000;WRITING (Screenplay Written Directly for the Screen);You Can Count on Me;tt0203230;Written by Kenneth Lonergan;Hart Sharp Entertainment, Cappa Production, Crush Entertainment, Shooting Gallery;0.0;columbia tristar home entertainment;united international pictures;hbo max;0;0;0
